tweet,tweet_clean,tweet_tokens,tweet_filtered,tweet_normalized,tweet_stemmed,label
@tedy_bambang @prabowo @Gerindra @bang_dasco Sama dengan kasus kematian petugas pilpres...diacuhkan segitu banyak orang yg meninggal...dosa kalian gede banget ...ingat ..masih ada kehidupan kekal berikutnya dunia hanya sementara,@tedy_bambang @prabowo @gerindra @bang_dasco sama dengan kasus kematian petugas pilpres...diacuhkan segitu banyak orang yg meninggal...dosa kalian gede banget ...ingat ..masih ada kehidupan kekal berikutnya dunia hanya sementara,"['tedybambang', 'prabowo', 'gerindra', 'bangdasco', 'sama', 'dengan', 'kasus', 'kematian', 'petugas', 'pilpresdiacuhkan', 'segitu', 'banyak', 'orang', 'yg', 'meninggaldosa', 'kalian', 'gede', 'banget', 'ingat', 'masih', 'ada', 'kehidupan', 'kekal', 'berikutnya', 'dunia', 'hanya', 'sementara']","['tedybambang', 'prabowo', 'gerindra', 'bangdasco', 'kematian', 'petugas', 'pilpresdiacuhkan', 'segitu', 'orang', 'yg', 'meninggaldosa', 'gede', 'banget', 'kehidupan', 'kekal', 'dunia']","['tedybambang', 'prabowo', 'gerindra', 'bangdasco', 'kematian', 'petugas', 'pilpresdiacuhkan', 'segitu', 'orang', 'yang', 'meninggaldosa', 'gede', 'banget', 'kehidupan', 'kekal', 'dunia']","['tedybambang', 'prabowo', 'gerindra', 'bangdasco', 'mati', 'tugas', 'pilpresdiacuhkan', 'segitu', 'orang', 'yang', 'meninggaldosa', 'gede', 'banget', 'hidup', 'kekal', 'dunia']",politik
@is_pelssy @prabowo Ide paslon 01 : Anies Baswedan saat debat capres-cawapres 2025,@is_pelssy @prabowo ide paslon 01 : anies baswedan saat debat capres-cawapres 2025,"['ispelssy', 'prabowo', 'ide', 'paslon', 'anies', 'baswedan', 'saat', 'debat', 'caprescawapres']","['ispelssy', 'prabowo', 'ide', 'paslon', 'anies', 'baswedan', 'debat', 'caprescawapres']","['ispelssy', 'prabowo', 'ide', 'paslon', 'anies', 'baswedan', 'debat', 'caprescawapres']","['ispelssy', 'prabowo', 'ide', 'paslon', 'anies', 'baswedan', 'debat', 'caprescawapres']",politik
@arynity @romeogadungan Kalo ahok bagus mah kepilih lagi lah kocak dah kalah gitu head to head sm anies wkwk Btw w dulu termasuk yg simpati sm ahok tp pas nonton debat lgsg ganti haluan lah buset sry org jakarta bukan voter berbasis perasaan Mau ngapain d,@arynity @romeogadungan kalo ahok bagus mah kepilih lagi lah kocak dah kalah gitu head to head sm anies wkwk btw w dulu termasuk yg simpati sm ahok tp pas nonton debat lgsg ganti haluan lah buset sry org jakarta bukan voter berbasis perasaan mau ngapain d,"['arynity', 'romeogadungan', 'kalo', 'ahok', 'bagus', 'mah', 'kepilih', 'lagi', 'lah', 'kocak', 'dah', 'kalah', 'gitu', 'head', 'to', 'head', 'sm', 'anies', 'wkwk', 'btw', 'w', 'dulu', 'termasuk', 'yg', 'simpati', 'sm', 'ahok', 'tp', 'pas', 'nonton', 'debat', 'lgsg', 'ganti', 'haluan', 'lah', 'buset', 'sry', 'org', 'jakarta', 'bukan', 'voter', 'berbasis', 'perasaan', 'mau', 'ngapain', 'd']","['arynity', 'romeogadungan', 'kalo', 'ahok', 'bagus', 'mah', 'kepilih', 'kocak', 'dah', 'kalah', 'gitu', 'head', 'to', 'head', 'sm', 'anies', 'wkwk', 'btw', 'w', 'yg', 'simpati', 'sm', 'ahok', 'tp', 'pas', 'nonton', 'debat', 'lgsg', 'ganti', 'haluan', 'buset', 'sry', 'org', 'jakarta', 'voter', 'berbasis', 'perasaan', 'ngapain', 'd']","['arynity', 'romeogadungan', 'kalo', 'ahok', 'bagus', 'mah', 'kepilih', 'kocak', 'dah', 'kalah', 'gitu', 'head', 'to', 'head', 'sm', 'anies', 'wkwk', 'btw', 'w', 'yang', 'simpati', 'sm', 'ahok', 'tp', 'pas', 'nonton', 'debat', 'lgsg', 'ganti', 'haluan', 'buset', 'sry', 'org', 'jakarta', 'voter', 'berbasis', 'perasaan', 'ngapain', 'd']","['arynity', 'romeogadungan', 'kalo', 'ahok', 'bagus', 'mah', 'pilih', 'kocak', 'dah', 'kalah', 'gitu', 'head', 'to', 'head', 'sm', 'anies', 'wkwk', 'btw', 'w', 'yang', 'simpati', 'sm', 'ahok', 'tp', 'pas', 'nonton', 'debat', 'lgsg', 'ganti', 'haluan', 'buset', 'sry', 'org', 'jakarta', 'voter', 'bas', 'asa', 'ngapain', 'd']",politik
@supono_edi404 @nasspirit1 @DianSandiU Mayoritas netral ditempatku kagama kmrn habis halal bihalal mrk yg pendukung anies ganjar &amp,@supono_edi404 @nasspirit1 @diansandiu mayoritas netral ditempatku kagama kmrn habis halal bihalal mrk yg pendukung anies ganjar &amp,"['suponoedi', 'nasspirit', 'diansandiu', 'mayoritas', 'netral', 'ditempatku', 'kagama', 'kmrn', 'habis', 'halal', 'bihalal', 'mrk', 'yg', 'pendukung', 'anies', 'ganjar', 'amp']","['suponoedi', 'nasspirit', 'diansandiu', 'mayoritas', 'netral', 'ditempatku', 'kagama', 'kmrn', 'habis', 'halal', 'bihalal', 'mrk', 'yg', 'pendukung', 'anies', 'ganjar', 'amp']","['suponoedi', 'nasspirit', 'diansandiu', 'mayoritas', 'netral', 'ditempatku', 'kagama', 'kmrn', 'habis', 'halal', 'bihalal', 'mrk', 'yang', 'pendukung', 'anies', 'ganjar', 'amp']","['suponoedi', 'nasspirit', 'diansandiu', 'mayoritas', 'netral', 'tempat', 'kagama', 'kmrn', 'habis', 'halal', 'bihalal', 'mrk', 'yang', 'dukung', 'anies', 'ganjar', 'amp']",politik
Eh @cakimiNOW ada beberpa player judol berkata @prabowo itu sudah tahu kalah terus dlam Pilpres tapi ikut terus akhirnya ada menangnya juga ,eh @cakiminow ada beberpa player judol berkata @prabowo itu sudah tahu kalah terus dlam pilpres tapi ikut terus akhirnya ada menangnya juga ,"['eh', 'cakiminow', 'ada', 'beberpa', 'player', 'judol', 'berkata', 'prabowo', 'itu', 'sudah', 'tahu', 'kalah', 'terus', 'dlam', 'pilpres', 'tapi', 'ikut', 'terus', 'akhirnya', 'ada', 'menangnya', 'juga']","['eh', 'cakiminow', 'beberpa', 'player', 'judol', 'prabowo', 'kalah', 'dlam', 'pilpres', 'menangnya']","['eh', 'cakiminow', 'beberpa', 'player', 'judol', 'prabowo', 'kalah', 'dlam', 'pilpres', 'menangnya']","['eh', 'cakiminow', 'beberpa', 'player', 'judol', 'prabowo', 'kalah', 'dlam', 'pilpres', 'menang']",politik
@yaniarsim @gibran_tweet @psi_id Akar masalahnya MK....tetapi kenapa pemilu terus diadakan...dari pendaftara...ada kampanye... ada debat terbuka..harusnya di undur aja dulu...karena menganggap calon gibran tidak memenuhi syarat...begitu selesai pemilihan ,@yaniarsim @gibran_tweet @psi_id akar masalahnya mk....tetapi kenapa pemilu terus diadakan...dari pendaftara...ada kampanye... ada debat terbuka..harusnya di undur aja dulu...karena menganggap calon gibran tidak memenuhi syarat...begitu selesai pemilihan ,"['yaniarsim', 'gibrantweet', 'psiid', 'akar', 'masalahnya', 'mktetapi', 'kenapa', 'pemilu', 'terus', 'diadakandari', 'pendaftaraada', 'kampanye', 'ada', 'debat', 'terbukaharusnya', 'di', 'undur', 'aja', 'dulukarena', 'menganggap', 'calon', 'gibran', 'tidak', 'memenuhi', 'syaratbegitu', 'selesai', 'pemilihan']","['yaniarsim', 'gibrantweet', 'psiid', 'akar', 'mktetapi', 'pemilu', 'diadakandari', 'pendaftaraada', 'kampanye', 'debat', 'terbukaharusnya', 'undur', 'aja', 'dulukarena', 'menganggap', 'calon', 'gibran', 'memenuhi', 'syaratbegitu', 'selesai', 'pemilihan']","['yaniarsim', 'gibrantweet', 'psiid', 'akar', 'mktetapi', 'pemilu', 'diadakandari', 'pendaftaraada', 'kampanye', 'debat', 'terbukaharusnya', 'undur', 'aja', 'dulukarena', 'menganggap', 'calon', 'gibran', 'memenuhi', 'syaratbegitu', 'selesai', 'pemilihan']","['yaniarsim', 'gibrantweet', 'psiid', 'akar', 'mktetapi', 'milu', 'diadakandari', 'pendaftaraada', 'kampanye', 'debat', 'terbukaharusnya', 'undur', 'aja', 'dulukarena', 'anggap', 'calon', 'gibran', 'penuh', 'syaratbegitu', 'selesai', 'pilih']",politik
banyak juga pendukung KDM walaupun program beliau banyak yang asbun parah dengan status beliau sebagai kader Gerindra kayaknya 2029 beliau jadi cawapres Pak Prabowo karena Gibran pasti maju jadi Capres,banyak juga pendukung kdm walaupun program beliau banyak yang asbun parah dengan status beliau sebagai kader gerindra kayaknya 2029 beliau jadi cawapres pak prabowo karena gibran pasti maju jadi capres,"['banyak', 'juga', 'pendukung', 'kdm', 'walaupun', 'program', 'beliau', 'banyak', 'yang', 'asbun', 'parah', 'dengan', 'status', 'beliau', 'sebagai', 'kader', 'gerindra', 'kayaknya', 'beliau', 'jadi', 'cawapres', 'pak', 'prabowo', 'karena', 'gibran', 'pasti', 'maju', 'jadi', 'capres']","['pendukung', 'kdm', 'program', 'beliau', 'asbun', 'parah', 'status', 'beliau', 'kader', 'gerindra', 'kayaknya', 'beliau', 'cawapres', 'prabowo', 'gibran', 'maju', 'capres']","['pendukung', 'kdm', 'program', 'beliau', 'asbun', 'parah', 'status', 'beliau', 'kader', 'gerindra', 'kayaknya', 'beliau', 'cawapres', 'prabowo', 'gibran', 'maju', 'capres']","['dukung', 'kdm', 'program', 'beliau', 'asbun', 'parah', 'status', 'beliau', 'kader', 'gerindra', 'kayak', 'beliau', 'cawapres', 'prabowo', 'gibran', 'maju', 'capres']",politik
@arynity @romeogadungan Back in 2016-2017 X ini pro Ahok kok bahkan ada aku Teman Ahok segala yg basenya besar disini disini sebenernya baru pada pro Anies ya karena pilpres 2024 aja coba cek sebelum sebelum itu paling yg islamis aja yg pro Anies,@arynity @romeogadungan back in 2016-2017 x ini pro ahok kok bahkan ada aku teman ahok segala yg basenya besar disini disini sebenernya baru pada pro anies ya karena pilpres 2024 aja coba cek sebelum sebelum itu paling yg islamis aja yg pro anies,"['arynity', 'romeogadungan', 'back', 'in', 'x', 'ini', 'pro', 'ahok', 'kok', 'bahkan', 'ada', 'aku', 'teman', 'ahok', 'segala', 'yg', 'basenya', 'besar', 'disini', 'disini', 'sebenernya', 'baru', 'pada', 'pro', 'anies', 'ya', 'karena', 'pilpres', 'aja', 'coba', 'cek', 'sebelum', 'sebelum', 'itu', 'paling', 'yg', 'islamis', 'aja', 'yg', 'pro', 'anies']","['arynity', 'romeogadungan', 'back', 'in', 'x', 'pro', 'ahok', 'teman', 'ahok', 'yg', 'basenya', 'sebenernya', 'pro', 'anies', 'ya', 'pilpres', 'aja', 'coba', 'cek', 'yg', 'islamis', 'aja', 'yg', 'pro', 'anies']","['arynity', 'romeogadungan', 'back', 'in', 'x', 'pro', 'ahok', 'teman', 'ahok', 'yang', 'basenya', 'sebenernya', 'pro', 'anies', 'ya', 'pilpres', 'aja', 'coba', 'cek', 'yang', 'islamis', 'aja', 'yang', 'pro', 'anies']","['arynity', 'romeogadungan', 'back', 'in', 'x', 'pro', 'ahok', 'teman', 'ahok', 'yang', 'basenya', 'sebenernya', 'pro', 'anies', 'ya', 'pilpres', 'aja', 'coba', 'cek', 'yang', 'islamis', 'aja', 'yang', 'pro', 'anies']",politik
@Heraloebss Apalagi model pilpres 2024 merendahkan merendahkan dan menghina model pendukung Abah dan Ganjar ya keok dgn mudah,@heraloebss apalagi model pilpres 2024 merendahkan merendahkan dan menghina model pendukung abah dan ganjar ya keok dgn mudah,"['heraloebss', 'apalagi', 'model', 'pilpres', 'merendahkan', 'merendahkan', 'dan', 'menghina', 'model', 'pendukung', 'abah', 'dan', 'ganjar', 'ya', 'keok', 'dgn', 'mudah']","['heraloebss', 'model', 'pilpres', 'merendahkan', 'merendahkan', 'menghina', 'model', 'pendukung', 'abah', 'ganjar', 'ya', 'keok', 'dgn', 'mudah']","['heraloebss', 'model', 'pilpres', 'merendahkan', 'merendahkan', 'menghina', 'model', 'pendukung', 'abah', 'ganjar', 'ya', 'keok', 'dengan', 'mudah']","['heraloebss', 'model', 'pilpres', 'rendah', 'rendah', 'hina', 'model', 'dukung', 'abah', 'ganjar', 'ya', 'keok', 'dengan', 'mudah']",politik
Hari2 buka twitter isinya politik pertanyaan ngentuuu mulu ngentu di askrl gosip celebgram debat agama thread perselingkuhan Dah,hari2 buka twitter isinya politik pertanyaan ngentuuu mulu ngentu di askrl gosip celebgram debat agama thread perselingkuhan dah,"['hari', 'buka', 'twitter', 'isinya', 'politik', 'pertanyaan', 'ngentuuu', 'mulu', 'ngentu', 'di', 'askrl', 'gosip', 'celebgram', 'debat', 'agama', 'thread', 'perselingkuhan', 'dah']","['buka', 'twitter', 'isinya', 'politik', 'ngentuuu', 'mulu', 'ngentu', 'askrl', 'gosip', 'celebgram', 'debat', 'agama', 'thread', 'perselingkuhan', 'dah']","['buka', 'twitter', 'isinya', 'politik', 'ngentuuu', 'mulu', 'ngentu', 'askrl', 'gosip', 'celebgram', 'debat', 'agama', 'thread', 'perselingkuhan', 'dah']","['buka', 'twitter', 'isi', 'politik', 'ngentuuu', 'mulu', 'ngentu', 'askrl', 'gosip', 'celebgram', 'debat', 'agama', 'thread', 'selingkuh', 'dah']",politik
@balibinjin @nosmoke_sanji @tanyakanrl alih-alih menyalahkan lebih konstruktif kl masyarakat mengevaluasi dan belajar dari proses demokrasi itu sendiri yaitu dgn memilih dengan lebih kritis gmn menuntut akuntabilitas dan gimana mastiin bahwa partisipasi p,@balibinjin @nosmoke_sanji @tanyakanrl alih-alih menyalahkan lebih konstruktif kl masyarakat mengevaluasi dan belajar dari proses demokrasi itu sendiri yaitu dgn memilih dengan lebih kritis gmn menuntut akuntabilitas dan gimana mastiin bahwa partisipasi p,"['balibinjin', 'nosmokesanji', 'tanyakanrl', 'alihalih', 'menyalahkan', 'lebih', 'konstruktif', 'kl', 'masyarakat', 'mengevaluasi', 'dan', 'belajar', 'dari', 'proses', 'demokrasi', 'itu', 'sendiri', 'yaitu', 'dgn', 'memilih', 'dengan', 'lebih', 'kritis', 'gmn', 'menuntut', 'akuntabilitas', 'dan', 'gimana', 'mastiin', 'bahwa', 'partisipasi', 'p']","['balibinjin', 'nosmokesanji', 'tanyakanrl', 'alihalih', 'menyalahkan', 'konstruktif', 'kl', 'masyarakat', 'mengevaluasi', 'belajar', 'proses', 'demokrasi', 'dgn', 'memilih', 'kritis', 'gmn', 'menuntut', 'akuntabilitas', 'gimana', 'mastiin', 'partisipasi', 'p']","['balibinjin', 'nosmokesanji', 'tanyakanrl', 'alihalih', 'menyalahkan', 'konstruktif', 'kl', 'masyarakat', 'mengevaluasi', 'belajar', 'proses', 'demokrasi', 'dengan', 'memilih', 'kritis', 'gmn', 'menuntut', 'akuntabilitas', 'gimana', 'mastiin', 'partisipasi', 'p']","['balibinjin', 'nosmokesanji', 'tanyakanrl', 'alihalih', 'salah', 'konstruktif', 'kl', 'masyarakat', 'evaluasi', 'ajar', 'proses', 'demokrasi', 'dengan', 'pilih', 'kritis', 'gmn', 'tuntut', 'akuntabilitas', 'gimana', 'mastiin', 'partisipasi', 'p']",lainnya
@Chynthia_K Semua laporan itu akan berakhir pd kata gagal pertama kalau prabowo setuju fufufafa di lengser kan maka laporan kemengan prabowo pd pemilu mulai diungkit oleh gengs mulyono. @prabowo tdk akn pernah berpihak pd publik sampai 2029 dpt di pastika,@chynthia_k semua laporan itu akan berakhir pd kata gagal pertama kalau prabowo setuju fufufafa di lengser kan maka laporan kemengan prabowo pd pemilu mulai diungkit oleh gengs mulyono. @prabowo tdk akn pernah berpihak pd publik sampai 2029 dpt di pastika,"['chynthiak', 'semua', 'laporan', 'itu', 'akan', 'berakhir', 'pd', 'kata', 'gagal', 'pertama', 'kalau', 'prabowo', 'setuju', 'fufufafa', 'di', 'lengser', 'kan', 'maka', 'laporan', 'kemengan', 'prabowo', 'pd', 'pemilu', 'mulai', 'diungkit', 'oleh', 'gengs', 'mulyono', 'prabowo', 'tdk', 'akn', 'pernah', 'berpihak', 'pd', 'publik', 'sampai', 'dpt', 'di', 'pastika']","['chynthiak', 'laporan', 'pd', 'gagal', 'prabowo', 'setuju', 'fufufafa', 'lengser', 'laporan', 'kemengan', 'prabowo', 'pd', 'pemilu', 'diungkit', 'gengs', 'mulyono', 'prabowo', 'tdk', 'akn', 'berpihak', 'pd', 'publik', 'dpt', 'pastika']","['chynthiak', 'laporan', 'pd', 'gagal', 'prabowo', 'setuju', 'fufufafa', 'lengser', 'laporan', 'kemengan', 'prabowo', 'pd', 'pemilu', 'diungkit', 'gengs', 'mulyono', 'prabowo', 'tidak', 'akn', 'berpihak', 'pd', 'publik', 'dpt', 'pastika']","['chynthiak', 'lapor', 'pd', 'gagal', 'prabowo', 'tuju', 'fufufafa', 'lengser', 'lapor', 'kan', 'prabowo', 'pd', 'milu', 'ungkit', 'gengs', 'mulyono', 'prabowo', 'tidak', 'akn', 'pihak', 'pd', 'publik', 'dpt', 'pastika']",politik
Cak Imin ke Prabowo saat ikut pilpres sebelum gabung rezim Jokowi: Sudah Tahu Tidak Menang Ikut Terus ,cak imin ke prabowo saat ikut pilpres sebelum gabung rezim jokowi: sudah tahu tidak menang ikut terus ,"['cak', 'imin', 'ke', 'prabowo', 'saat', 'ikut', 'pilpres', 'sebelum', 'gabung', 'rezim', 'jokowi', 'sudah', 'tahu', 'tidak', 'menang', 'ikut', 'terus']","['cak', 'imin', 'prabowo', 'pilpres', 'gabung', 'rezim', 'jokowi', 'menang']","['cak', 'imin', 'prabowo', 'pilpres', 'gabung', 'rezim', 'jokowi', 'menang']","['cak', 'imin', 'prabowo', 'pilpres', 'gabung', 'rezim', 'jokowi', 'menang']",politik
Kiprah Politik Wiranto: Gagal pada Pilpres 2004 Kini Jadi Penasihat Prabowo Halaman all Sumber: https://t.co/7NoUdpxO3o https://t.co/Fs84zpYjhJ Dibagikan melalui Aplikasi Google,kiprah politik wiranto: gagal pada pilpres 2004 kini jadi penasihat prabowo halaman all sumber: https://t.co/7noudpxo3o https://t.co/fs84zpyjhj dibagikan melalui aplikasi google,"['kiprah', 'politik', 'wiranto', 'gagal', 'pada', 'pilpres', 'kini', 'jadi', 'penasihat', 'prabowo', 'halaman', 'all', 'sumber', 'dibagikan', 'melalui', 'aplikasi', 'google']","['kiprah', 'politik', 'wiranto', 'gagal', 'pilpres', 'penasihat', 'prabowo', 'halaman', 'all', 'sumber', 'dibagikan', 'aplikasi', 'google']","['kiprah', 'politik', 'wiranto', 'gagal', 'pilpres', 'penasihat', 'prabowo', 'halaman', 'all', 'sumber', 'dibagikan', 'aplikasi', 'google']","['kiprah', 'politik', 'wiranto', 'gagal', 'pilpres', 'nasihat', 'prabowo', 'halaman', 'all', 'sumber', 'bagi', 'aplikasi', 'google']",politik
Anies Baswedan Disambut Meriah Ibarat Kampanye Pilpres Oleh Rakyat Kediri https://t.co/zEhSYrYtuq,anies baswedan disambut meriah ibarat kampanye pilpres oleh rakyat kediri https://t.co/zehsyrytuq,"['anies', 'baswedan', 'disambut', 'meriah', 'ibarat', 'kampanye', 'pilpres', 'oleh', 'rakyat', 'kediri']","['anies', 'baswedan', 'disambut', 'meriah', 'kampanye', 'pilpres', 'rakyat', 'kediri']","['anies', 'baswedan', 'disambut', 'meriah', 'kampanye', 'pilpres', 'rakyat', 'kediri']","['anies', 'baswedan', 'sambut', 'riah', 'kampanye', 'pilpres', 'rakyat', 'diri']",politik
@KompasTV Setelah anda @prabowo tau bocoran cara menang pilpres dengan mudah dari @jokowi sepertinya dendam anda pada rakyat indonesia begitu semangat sekali.,@kompastv setelah anda @prabowo tau bocoran cara menang pilpres dengan mudah dari @jokowi sepertinya dendam anda pada rakyat indonesia begitu semangat sekali.,"['kompastv', 'setelah', 'anda', 'prabowo', 'tau', 'bocoran', 'cara', 'menang', 'pilpres', 'dengan', 'mudah', 'dari', 'jokowi', 'sepertinya', 'dendam', 'anda', 'pada', 'rakyat', 'indonesia', 'begitu', 'semangat', 'sekali']","['kompastv', 'prabowo', 'tau', 'bocoran', 'menang', 'pilpres', 'mudah', 'jokowi', 'dendam', 'rakyat', 'indonesia', 'semangat']","['kompastv', 'prabowo', 'tau', 'bocoran', 'menang', 'pilpres', 'mudah', 'jokowi', 'dendam', 'rakyat', 'indonesia', 'semangat']","['kompastv', 'prabowo', 'tau', 'bocor', 'menang', 'pilpres', 'mudah', 'jokowi', 'dendam', 'rakyat', 'indonesia', 'semangat']",politik
@ferrykoto @prabowo @Abe_Mukti Ini memang mesti dikritik atau dipertanyakan sih terlepas dari pilihan di pilpres 2024,@ferrykoto @prabowo @abe_mukti ini memang mesti dikritik atau dipertanyakan sih terlepas dari pilihan di pilpres 2024,"['ferrykoto', 'prabowo', 'abemukti', 'ini', 'memang', 'mesti', 'dikritik', 'atau', 'dipertanyakan', 'sih', 'terlepas', 'dari', 'pilihan', 'di', 'pilpres']","['ferrykoto', 'prabowo', 'abemukti', 'mesti', 'dikritik', 'sih', 'terlepas', 'pilihan', 'pilpres']","['ferrykoto', 'prabowo', 'abemukti', 'mesti', 'dikritik', 'sih', 'terlepas', 'pilihan', 'pilpres']","['ferrykoto', 'prabowo', 'abemukti', 'mesti', 'kritik', 'sih', 'lepas', 'pilih', 'pilpres']",politik
@senogp Lah sejak kapan elite politik peduli sama nyawa manusia rendahan seperti kita? Nyawa manusia rendahan hanya berharga di saat pemilu saja!,@senogp lah sejak kapan elite politik peduli sama nyawa manusia rendahan seperti kita? nyawa manusia rendahan hanya berharga di saat pemilu saja!,"['senogp', 'lah', 'sejak', 'kapan', 'elite', 'politik', 'peduli', 'sama', 'nyawa', 'manusia', 'rendahan', 'seperti', 'kita', 'nyawa', 'manusia', 'rendahan', 'hanya', 'berharga', 'di', 'saat', 'pemilu', 'saja']","['senogp', 'elite', 'politik', 'peduli', 'nyawa', 'manusia', 'rendahan', 'nyawa', 'manusia', 'rendahan', 'berharga', 'pemilu']","['senogp', 'elite', 'politik', 'peduli', 'nyawa', 'manusia', 'rendahan', 'nyawa', 'manusia', 'rendahan', 'berharga', 'pemilu']","['senogp', 'elite', 'politik', 'peduli', 'nyawa', 'manusia', 'rendah', 'nyawa', 'manusia', 'rendah', 'harga', 'milu']",politik
@AbdulRachimmks Ampas pilpres gak akan berhenti sampe anies jadi presiden 2045 H,@abdulrachimmks ampas pilpres gak akan berhenti sampe anies jadi presiden 2045 h,"['abdulrachimmks', 'ampas', 'pilpres', 'gak', 'akan', 'berhenti', 'sampe', 'anies', 'jadi', 'presiden', 'h']","['abdulrachimmks', 'ampas', 'pilpres', 'gak', 'berhenti', 'sampe', 'anies', 'presiden', 'h']","['abdulrachimmks', 'ampas', 'pilpres', 'tidak', 'berhenti', 'sampe', 'anies', 'presiden', 'h']","['abdulrachimmks', 'ampas', 'pilpres', 'tidak', 'henti', 'sampe', 'anies', 'presiden', 'h']",politik
@H1m4_W4r1 @aniesbaswedan @basuki_btp @ganjarpranowo @Bams_4GP @3rwin__34 Saya percaya Pak Ganjar itu aslinya orang baik tp pengaruh sekelilingnya yg mengharuskan beliau spt itu...apalagi pas pilpres kemarin. Nuwun sewu..pak ,@h1m4_w4r1 @aniesbaswedan @basuki_btp @ganjarpranowo @bams_4gp @3rwin__34 saya percaya pak ganjar itu aslinya orang baik tp pengaruh sekelilingnya yg mengharuskan beliau spt itu...apalagi pas pilpres kemarin. nuwun sewu..pak ,"['hmwr', 'aniesbaswedan', 'basukibtp', 'ganjarpranowo', 'bamsgp', 'rwin', 'saya', 'percaya', 'pak', 'ganjar', 'itu', 'aslinya', 'orang', 'baik', 'tp', 'pengaruh', 'sekelilingnya', 'yg', 'mengharuskan', 'beliau', 'spt', 'ituapalagi', 'pas', 'pilpres', 'kemarin', 'nuwun', 'sewupak']","['hmwr', 'aniesbaswedan', 'basukibtp', 'ganjarpranowo', 'bamsgp', 'rwin', 'percaya', 'ganjar', 'aslinya', 'orang', 'tp', 'pengaruh', 'sekelilingnya', 'yg', 'mengharuskan', 'beliau', 'spt', 'ituapalagi', 'pas', 'pilpres', 'kemarin', 'nuwun', 'sewupak']","['hmwr', 'aniesbaswedan', 'basukibtp', 'ganjarpranowo', 'bamsgp', 'rwin', 'percaya', 'ganjar', 'aslinya', 'orang', 'tp', 'pengaruh', 'sekelilingnya', 'yang', 'mengharuskan', 'beliau', 'spt', 'ituapalagi', 'pas', 'pilpres', 'kemarin', 'nuwun', 'sewupak']","['hmwr', 'aniesbaswedan', 'basukibtp', 'ganjarpranowo', 'bamsgp', 'rwin', 'percaya', 'ganjar', 'asli', 'orang', 'tp', 'pengaruh', 'keliling', 'yang', 'harus', 'beliau', 'spt', 'ituapalagi', 'pas', 'pilpres', 'kemarin', 'nuwun', 'sewupak']",politik
